Index,Angle,Porosity,Surface_Area,Permeability_X
4094,230,55.07507324,3317,11.200524
4095,240,54.04968262,3224,10.867873
4096,250,54.42657471,3277,11.227635
4097,260,55.93109131,3128,11.466433
4098,270,55.41992188,3319,11.505896
4099,280,56.02722168,3292,11.835843
4100,290,57.62939453,3310,12.806587
4101,300,55.87158203,3343,12.119936
4102,310,54.81719971,3364,12.309314
4103,320,54.96520996,3333,12.589211
4104,330,54.08172607,3218,13.8113165
4105,340,54.48303223,3278,11.668851
4106,350,55.94177246,3130,13.329891
4107,360,55.53436279,3307,12.673376
4108,0,45.59783936,3600,5.3430805
4109,10,45.95794678,3637,4.5763664
4110,20,45.96099854,3557,4.593963
4111,30,46.08306885,3592,5.448392
4112,40,46.5637207,3671,5.7285304
4113,50,44.62585449,3494,6.1438966
4114,60,44.85321045,3513,6.09127
4115,70,46.16546631,3631,6.0602217
4116,80,45.75958252,3610,5.4345345
4117,90,45.5657959,3594,5.368027
4118,100,45.95489502,3613,5.1578064
4119,110,46.0144043,3539,5.489821
4120,120,46.00219727,3604,6.254116
4121,130,46.60949707,3660,6.9108405
4122,140,44.71282959,3497,6.421433
4123,150,44.83795166,3523,6.808095
4124,160,46.13494873,3632,6.573782
4125,170,45.72143555,3613,6.4916115
4126,180,45.41931152,3600,5.372965
4127,190,45.91827393,3612,4.770452
4128,200,46.08612061,3547,4.793116
4129,210,45.88775635,3582,5.3946433
4130,220,46.53625488,3656,5.6768174
4131,230,44.63500977,3495,6.045213
4132,240,44.68841553,3536,6.080153
4133,250,46.19293213,3635,5.991111
4134,260,45.65124512,3609,5.3106585
4135,270,45.4498291,3606,5.3575964
4136,280,45.92285156,3637,5.1315
4137,290,46.03118896,3563,5.5486946
4138,300,45.97015381,3570,6.3905344
4139,310,46.49047852,3667,7.002321
4140,320,44.54803467,3492,6.367591
4141,330,44.7052002,3526,6.615844
4142,340,46.22497559,3634,6.4151187
4143,350,45.68939209,3606,6.4984856
4144,360,45.59783936,3600,5.3430805
4145,0,49.85351563,3214,8.118544
4146,10,49.42169189,3249,6.931109
4147,20,48.66027832,3216,6.8213468
4148,30,49.02648926,3230,7.1246376
4149,40,48.92272949,3344,6.97795
4150,50,46.81854248,3255,7.112644
4151,60,47.48077393,3262,6.7793474
4152,70,49.10125732,3329,6.898719
4153,80,49.1317749,3271,6.136375
4154,90,49.81536865,3207,6.2622595
4155,100,49.40490723,3224,6.815131
4156,110,48.75030518,3202,6.962056
4157,120,49.0447998,3225,6.974759
4158,130,48.98834229,3333,7.163563
4159,140,46.92230225,3256,7.051557
4160,150,47.50976563,3264,7.6203523
4161,160,49.09362793,3340,7.3922763
4162,170,49.12261963,3263,7.802647
4163,180,49.62463379,3217,8.023409
4164,190,49.36065674,3224,6.8611627
4165,200,48.76251221,3216,6.7999887
4166,210,48.89373779,3244,6.9770284
4167,220,48.86474609,3336,7.0444546
4168,230,46.83837891,3257,7.2081614
4169,240,47.33428955,3278,6.874041
4170,250,49.15771484,3343,6.956517
4171,260,49.02801514,3268,6.0704527
4172,270,49.659729,3224,6.2996626
4173,280,49.37896729,3248,6.798374
4174,290,48.67095947,3228,6.860661
4175,300,48.87695313,3249,6.9905386
4176,310,48.80065918,3347,7.149131
4177,320,46.73461914,3256,6.980497
4178,330,47.30682373,3276,7.4584975
4179,340,49.16687012,3332,7.3782163
4180,350,49.04174805,3276,7.9074273
4181,360,49.85351563,3214,8.118544
4182,0,55.56793213,2608,20.617664
4183,10,54.84924316,2741,16.256075
4184,20,53.54614258,2760,16.548882
4185,30,53.50036621,2815,16.457626
4186,40,53.89709473,2876,17.039684
4187,50,51.84783936,2809,18.332264
4188,60,52.40936279,2794,18.85704
4189,70,53.93981934,2830,18.923811
4190,80,54.28314209,2736,18.383556
4191,90,55.53741455,2600,18.609293
4192,100,54.79888916,2718,18.670341
4193,110,53.6026001,2746,18.76708
4194,120,53.50036621,2820,18.832184
4195,130,54.04205322,2862,17.473665
4196,140,51.94702148,2811,15.504032
4197,150,52.43530273,2801,15.868036
4198,160,53.92456055,2843,15.423838
4199,170,54.22210693,2740,17.462254
4200,180,55.32836914,2611,20.472048
4201,190,54.78363037,2702,16.304655
4202,200,53.61785889,2761,16.516218
4203,210,53.35540771,2822,16.241594
4204,220,53.9352417,2864,17.06252
4205,230,51.86309814,2812,18.286488
4206,240,52.26593018,2807,18.812037
4207,250,53.98712158,2847,18.792072
4208,260,54.12445068,2745,18.409157
4209,270,55.35736084,2619,18.637316
4210,280,54.83398438,2725,18.723103
4211,290,53.55987549,2773,18.554146
4212,300,53.35693359,2817,18.79945
4213,310,53.79180908,2878,17.369831
4214,320,51.76391602,2810,15.528566
4215,330,52.24151611,2800,15.866775
4216,340,54.00238037,2834,15.161865
4217,350,54.19311523,2741,17.396957
4218,360,55.56793213,2608,20.617664
4219,0,47.21069336,3317,6.6843233
4220,10,46.60644531,3524,6.212344
4221,20,46.52862549,3537,6.169283
4222,30,45.77789307,3352,6.9428196
4223,40,46.7010498,3337,6.7538
4224,50,47.55706787,3327,6.899789
4225,60,47.89123535,3421,6.7876816
4226,70,46.82159424,3437,6.739872
4227,80,47.23815918,3451,7.147976
4228,90,47.19390869,3336,6.615614
4229,100,46.61407471,3520,5.504188
4230,110,46.48284912,3535,4.671444
4231,120,45.79925537,3325,3.0483599
4232,130,46.73461914,3341,4.2852945
4233,140,47.52197266,3334,6.701374
4234,150,47.996521,3413,7.4736004
4235,160,46.925354,3453,6.2405205
4236,170,47.32818604,3466,6.3512497
4237,180,47.19238281,3342,6.4051814
4238,190,46.58508301,3519,6.110804
4239,200,46.51641846,3538,6.1423225
4240,210,45.88012695,3320,7.0419116
4241,220,46.73919678,3328,6.6956325
4242,230,47.45330811,3322,6.71896
4243,240,47.96600342,3400,6.6273203
4244,250,46.96807861,3444,6.626009
4245,260,47.34344482,3478,6.955351
4246,270,47.20916748,3323,6.3574805
4247,280,46.58660889,3523,5.2402306
4248,290,46.56219482,3540,4.2822776
4249,300,45.86029053,3347,2.4616368
4250,310,46.70410156,3324,3.5190158
4251,320,47.48535156,3315,6.4059987
4252,330,47.85919189,3408,7.5002484
4253,340,46.86584473,3429,6.614504
4254,350,47.25189209,3461,6.5918365
4255,360,47.21069336,3317,6.6843233
4256,0,50.15106201,3087,13.2552805
4257,10,49.28283691,3265,12.136544
4258,20,49.77111816,3266,10.713644
4259,30,50.3036499,3079,11.625378
4260,40,51.75323486,2992,12.486545
4261,50,52.19726563,2975,12.617031
4262,60,51.10321045,3196,10.3449545
4263,70,49.93438721,3181,9.267881
4264,80,50.27770996,3192,7.8382273
4265,90,50.12359619,3084,8.591513
4266,100,49.23248291,3261,8.462351
4267,110,49.65820313,3265,8.64881
4268,120,50.29144287,3050,12.742545
4269,130,51.72424316,2994,15.611833
4270,140,52.10113525,2982,17.374493
4271,150,51.1138916,3191,16.344421
4272,160,50.03967285,3194,15.781759
4273,170,50.34637451,3197,13.80909
4274,180,50.09613037,3098,13.16968
4275,190,49.16534424,3266,12.101004
4276,200,49.66430664,3258,10.625026
4277,210,50.34637451,3042,11.411801
4278,220,51.7364502,2976,12.474602
4279,230,52.03552246,2984,12.503498
4280,240,51.08337402,3178,10.544248
4281,250,50.08544922,3190,9.1678095
4282,260,50.40130615,3210,7.6331787
4283,270,50.12359619,3101,8.295904
4284,280,49.22637939,3270,8.171222
4285,290,49.78027344,3259,8.638708
4286,300,50.3616333,3071,13.305428
4287,310,51.76391602,2974,15.683643
4288,320,52.13012695,2977,17.457226
4289,330,51.06964111,3183,16.437868
4290,340,49.98168945,3178,15.982906
4291,350,50.33569336,3203,13.924455
4292,360,50.15106201,3087,13.2552805
4293,0,52.42767334,2947,15.971719
4294,10,51.80358887,3057,15.240461
4295,20,53.25469971,2984,15.724494
4296,30,53.61785889,2748,17.019114
4297,40,54.93621826,2601,19.368526
4298,50,55.96313477,2710,20.087416
4299,60,55.46264648,2950,18.17846
4300,70,53.56292725,2865,15.465296
4301,80,52.7557373,2967,16.162052
4302,90,52.40020752,2944,16.601751
4303,100,51.70288086,3061,16.158594
4304,110,53.12347412,2986,16.294014
4305,120,53.60870361,2726,17.602663
4306,130,54.85992432,2613,18.778698
4307,140,55.85632324,2730,20.329958
4308,150,55.39093018,2951,18.850164
4309,160,53.62243652,2885,18.562996
4310,170,52.78320313,2990,15.508661
4311,180,52.37884521,2954,15.915911
4312,190,51.63116455,3069,15.010928
4313,200,53.11737061,2992,15.760028
4314,210,53.66516113,2721,16.98667
4315,220,54.89196777,2594,19.68135
4316,230,55.73730469,2720,19.82253
4317,240,55.36651611,2942,18.247458
4318,250,53.73077393,2878,15.536767
4319,260,52.86102295,2999,15.982089
4320,270,52.40631104,2957,16.527864
4321,280,51.74255371,3065,16.066717
4322,290,53.24859619,2990,16.152744
4323,300,53.67736816,2743,17.827356
4324,310,54.96673584,2582,19.093668
4325,320,55.84564209,2700,20.647333
4326,330,55.4397583,2941,19.170515
4327,340,53.67279053,2859,18.827103
4328,350,52.83508301,2974,15.831532
4329,360,52.42767334,2947,15.971719
4330,0,38.32702637,2553,5.259578
4331,10,37.86621094,2497,4.183019
4332,20,36.77825928,2446,4.0000415
4333,30,36.72485352,2512,7.369244
4334,40,37.20397949,2555,9.226563
4335,50,37.49084473,2613,11.25958
4336,60,36.41052246,2614,12.46445
4337,70,38.0065918,2624,10.536249
4338,80,38.67645264,2622,5.591866
4339,90,38.48266602,2543,4.77083
4340,100,37.97149658,2499,6.4853
4341,110,36.9140625,2445,6.628227
4342,120,36.8850708,2514,6.7914863
4343,130,37.29553223,2553,6.758241
4344,140,37.45422363,2620,5.923647
4345,150,36.39068604,2602,5.554857
4346,160,38.06762695,2618,5.4496818
4347,170,38.80310059,2620,5.134646
4348,180,38.53607178,2543,5.2781568
4349,190,38.01727295,2500,4.320806
4350,200,36.98883057,2436,4.076912
4351,210,36.93237305,2512,7.51878
4352,220,37.19940186,2550,9.032662
4353,230,37.42675781,2619,10.931197
4354,240,36.36474609,2596,12.210655
4355,250,38.01574707,2603,10.615171
4356,260,38.68103027,2623,5.224713
4357,270,38.38043213,2553,4.311325
4358,280,37.91046143,2498,6.214062
4359,290,36.85150146,2438,6.402431
4360,300,36.77215576,2509,6.5733147
4361,310,37.10784912,2552,6.6021667
4362,320,37.46185303,2612,5.823512
4363,330,36.38458252,2608,5.2972054
4364,340,37.95471191,2609,5.2292447
4365,350,38.55743408,2627,4.882561
4366,360,38.32702637,2553,5.259578
4367,0,42.19665527,2347,6.623164
4368,10,41.27807617,2368,5.861355
4369,20,39.90478516,2368,5.41324
4370,30,39.65301514,2420,7.6849985
4371,40,39.90020752,2456,9.170595
4372,50,40.0604248,2514,10.080632
4373,60,39.00756836,2514,9.944994
4374,70,41.46270752,2458,9.665343
4375,80,42.63763428,2389,9.476137
4376,90,42.27294922,2346,5.956384
4377,100,41.38336182,2370,5.918875
4378,110,40.04058838,2367,5.7978687
4379,120,39.81323242,2422,5.967496
4380,130,39.99328613,2454,5.83634
4381,140,40.02380371,2521,5.293289
4382,150,38.98162842,2515,5.104071
4383,160,41.46118164,2455,5.5527477
4384,170,42.7444458,2388,5.4943514
4385,180,42.36602783,2344,6.673585
4386,190,41.50238037,2367,5.8984437
4387,200,40.0970459,2358,5.385206
4388,210,39.82391357,2420,7.709931
4389,220,39.84680176,2449,8.955796
4390,230,39.94445801,2518,9.773092
4391,240,38.91448975,2508,9.791008
4392,250,41.38336182,2438,9.284568
4393,260,42.71240234,2387,9.517304
4394,270,42.29125977,2345,5.7912145
4395,280,41.39556885,2365,5.7648087
4396,290,39.96124268,2359,5.6626406
4397,300,39.66369629,2417,5.8635235
4398,310,39.75372314,2451,5.766754
4399,320,39.97955322,2511,5.2292542
4400,330,38.94042969,2507,4.9485197
4401,340,41.38336182,2441,5.365195
4402,350,42.61016846,2390,5.2520084
4403,360,42.19665527,2347,6.623164
4404,0,53.50036621,2211,43.310905
4405,10,52.05230713,2150,34.352425
4406,20,50.61950684,2148,29.65756
4407,30,50.45928955,2212,24.53035
4408,40,50.18768311,2269,23.189913
4409,50,49.49493408,2295,25.741074
4410,60,48.9944458,2286,26.707987
4411,70,52.84729004,2300,26.166897
4412,80,54.36248779,2293,26.64879
4413,90,53.58428955,2216,27.45517
4414,100,52.23999023,2155,26.82791
4415,110,50.81634521,2149,25.960016
4416,120,50.62561035,2220,26.235123
4417,130,50.33569336,2267,22.02776
4418,140,49.56970215,2300,21.428776
4419,150,49.12719727,2284,20.714064
4420,160,52.91137695,2306,35.700512
4421,170,54.42199707,2295,44.208633
4422,180,53.6895752,2212,43.200317
4423,190,52.4307251,2150,34.90537
4424,200,50.91400146,2140,29.235868
4425,210,50.6362915,2218,24.129055
4426,220,50.18920898,2262,22.966343
4427,230,49.48883057,2297,25.539156
4428,240,49.09057617,2278,26.658236
4429,250,52.89306641,2302,26.217178
4430,260,54.42199707,2290,26.62219
4431,270,53.60717773,2207,27.524466
4432,280,52.24304199,2145,26.607386
4433,290,50.71716309,2139,26.178743
4434,300,50.4699707,2209,26.441927
4435,310,50.04119873,2264,22.32376
4436,320,49.41253662,2292,21.729973
4437,330,48.95935059,2280,21.023722
4438,340,52.82745361,2296,36.48655
4439,350,54.36401367,2290,44.338356
4440,360,53.50036621,2211,43.310905
4441,0,55.29327393,5244,4.7246203
4442,10,53.9276123,5370,4.1746225
4443,20,53.95507813,5267,3.9922764
4444,30,54.5425415,5235,3.9424179
4445,40,54.84466553,5179,3.6495922
4446,50,56.20727539,5229,3.2825418
4447,60,55.00488281,5318,3.1353557
4448,70,55.4397583,5442,3.2988422
4449,80,54.75311279,5257,3.71887
4450,90,55.21697998,5269,4.0120454
4451,100,53.94744873,5366,4.1221337
4452,110,53.91693115,5271,4.3824754
4453,120,54.56085205,5226,4.545641
4454,130,54.85992432,5178,4.4467387
4455,140,56.2713623,5215,4.538882
4456,150,54.9911499,5324,4.466987
4457,160,55.46722412,5451,4.694569
4458,170,54.79278564,5247,4.717037
4459,180,55.1651001,5278,4.663425
4460,190,54.02374268,5366,4.171671
4461,200,53.85894775,5285,3.9731343
4462,210,54.58984375,5214,3.965608
4463,220,54.8248291,5173,3.6300185
4464,230,56.20727539,5212,3.2213113
4465,240,55.02166748,5327,3.1235774
4466,250,55.43518066,5447,3.2153246
4467,260,54.91333008,5234,3.7220392
4468,270,55.24291992,5253,3.9506462
4469,280,54.00543213,5371,4.0663614
4470,290,53.89862061,5281,4.3661227
4471,300,54.57305908,5223,4.545284
4472,310,54.80651855,5174,4.429458
4473,320,56.1416626,5228,4.509664
4474,330,55.03387451,5321,4.5107865
4475,340,55.40771484,5439,4.729485
4476,350,54.88128662,5244,4.775115
4477,360,55.29327393,5244,4.7246203
4478,0,61.48529053,4398,7.7108693
4479,10,60.27832031,4458,7.1505213
4480,20,59.45587158,4403,7.071197
4481,30,60.19134521,4487,7.792121
4482,40,60.58349609,4435,7.8152943
4483,50,61.70501709,4467,7.6408577
4484,60,60.8581543,4575,7.414036
4485,70,61.668396,4658,8.192643
4486,80,60.98022461,4506,8.328849
4487,90,61.47613525,4425,8.740548
4488,100,60.31188965,4457,8.085677
4489,110,59.43908691,4413,8.303975
4490,120,60.22186279,4494,8.042848
4491,130,60.57434082,4445,7.1688414
4492,140,61.72027588,4451,7.4788213
4493,150,60.83679199,4585,7.226777
4494,160,61.68670654,4671,7.3322525
4495,170,61.0244751,4503,7.7829156
4496,180,61.4730835,4427,7.7395806
4497,190,60.38360596,4461,7.2361784
4498,200,59.46350098,4419,7.0575175
4499,210,60.24627686,4488,7.7633276
4500,220,60.52703857,4444,7.7793446
4501,230,61.68823242,4438,7.65244
4502,240,60.86883545,4587,7.338292
4503,250,61.62719727,4670,8.111953
4504,260,61.09161377,4476,8.264861
4505,270,61.48071289,4400,8.644264
4506,280,60.3515625,4463,8.092956
4507,290,59.48181152,4409,8.342607
4508,300,60.21728516,4481,8.066938
4509,310,60.53466797,4434,7.187293
4510,320,61.67297363,4454,7.554076
4511,330,60.88867188,4577,7.2557616
4512,340,61.60888672,4657,7.3176665
4513,350,61.05651855,4479,7.796775
4514,360,61.48529053,4398,7.7108693
4515,0,65.93017578,3903,11.489647
4516,10,65.13366699,3891,11.437539
4517,20,64.00756836,3854,11.208679
4518,30,64.99176025,3895,11.604738
4519,40,65.7623291,3924,11.841722
4520,50,66.746521,3958,12.087881
4521,60,65.80657959,4048,12.237792
4522,70,66.10107422,4106,12.347363
4523,80,65.24810791,4032,12.400243
4524,90,65.93475342,3927,13.136101
4525,100,65.15197754,3883,12.645805
4526,110,63.96484375,3863,11.699937
4527,120,65.0100708,3903,11.403505
4528,130,65.82641602,3918,10.577576
4529,140,66.74041748,3939,11.106498
4530,150,65.7989502,4050,10.604187
4531,160,66.15447998,4116,10.538395
4532,170,65.29693604,4029,10.952261
4533,180,65.9286499,3927,11.385608
4534,190,65.20385742,3890,11.463316
4535,200,63.9831543,3862,11.175899
4536,210,65.02075195,3875,11.536273
4537,220,65.70739746,3926,11.798886
4538,230,66.75262451,3931,12.212562
4539,240,65.83862305,4050,12.199348
4540,250,66.13006592,4114,12.298686
4541,260,65.37628174,4011,12.345315
4542,270,65.92254639,3903,13.069499
4543,280,65.18707275,3899,12.718617
4544,290,64.02740479,3853,11.767199
4545,300,65.00396729,3867,11.384898
4546,310,65.64025879,3932,10.602784
4547,320,66.75872803,3950,11.27063
4548,330,65.84625244,4048,10.685615
4549,340,66.07818604,4104,10.55711
4550,350,65.33508301,4014,11.0265875
4551,360,65.93017578,3903,11.489647
4552,0,45.39337158,4308,3.3908608
4553,10,45.30944824,4482,3.4172428
4554,20,45.41015625,4430,3.2802193
4555,30,44.59533691,4380,3.6188154
4556,40,43.39294434,4369,2.938515
4557,50,42.98095703,4417,2.9113271
4558,60,42.89093018,4345,2.790357
4559,70,43.26477051,4396,2.7154334
4560,80,44.62738037,4358,2.760639
4561,90,45.44525146,4302,2.9380393
4562,100,45.33691406,4467,3.0274026
4563,110,45.36895752,4437,3.1451921
4564,120,44.56634521,4374,3.1427598
4565,130,43.47991943,4365,3.1130652
4566,140,43.06945801,4409,3.0421064
4567,150,42.92755127,4336,3.2291903
4568,160,43.32885742,4386,3.2063982
4569,170,44.73266602,4357,3.175111
4570,180,45.39337158,4314,3.4579268
4571,190,45.38421631,4456,3.3962092
4572,200,45.46661377,4424,3.2673914
4573,210,44.59381104,4396,3.713629
4574,220,43.51501465,4351,2.855504
4575,230,43.12438965,4396,2.7408104
4576,240,42.96264648,4335,2.6290994
4577,250,43.31817627,4369,2.5553596
4578,260,44.73876953,4339,2.60942
4579,270,45.3414917,4320,2.8053744
4580,280,45.36132813,4471,2.8350523
4581,290,45.50933838,4417,2.99025
4582,300,44.62280273,4402,3.008655
4583,310,43.42956543,4355,2.9961178
4584,320,43.03283691,4404,2.9464464
4585,330,42.92755127,4342,3.1225393
4586,340,43.25561523,4380,3.1642494
4587,350,44.63500977,4340,3.1234603
4588,360,45.39337158,4308,3.3908608
4589,0,51.55639648,3582,7.699137
4590,10,51.39923096,3785,7.6296015
4591,20,51.65252686,3851,7.543689
4592,30,51.32598877,3711,7.9555244
4593,40,50.78582764,3730,8.091347
4594,50,49.63684082,3795,8.563262
4595,60,48.66790771,3660,9.04154
4596,70,49.75738525,3692,9.444897
4597,80,51.22070313,3582,9.777913
4598,90,51.65252686,3572,9.273578
4599,100,51.50909424,3762,8.370186
4600,110,51.66320801,3846,8.106438
4601,120,51.33361816,3708,7.0498805
4602,130,50.86364746,3727,6.796417
4603,140,49.67346191,3785,6.710072
4604,150,48.70300293,3657,7.218467
4605,160,49.8046875,3671,6.914406
4606,170,51.26647949,3580,7.3114605
4607,180,51.54571533,3584,7.69573
4608,190,51.52435303,3753,7.569897
4609,200,51.75933838,3839,7.5359445
4610,210,51.33209229,3721,7.9480844
4611,220,50.85601807,3739,8.047234
4612,230,49.70703125,3790,8.583583
